Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme_0;Nuance_0;Voix_0;%Voix/Exp_0;Binôme_1;Nuance_1;Voix_1;%Voix/Exp_1;Binôme_2;Nuance_2;Voix_2;%Voix/Exp_2;Binôme_3;Nuance_3;Voix_3;%Voix/Exp_3;Binôme_4;Nuance_4;Voix_4;%Voix/Exp_4;Binôme_5;Nuance_5;Voix_5;%Voix/Exp_5;Binôme_6;Nuance_6;Voix_6;%Voix/Exp_6;Binôme_7;Nuance_7;Voix_7;%Voix/Exp_7;Binôme_8;Nuance_8;Voix_8;%Voix/Exp_8;Binôme_9;Nuance_9;Voix_9;%Voix/Exp_9;Binôme_10;Nuance_10;Voix_10;%Voix/Exp_10;Binôme_11;Nuance_11;Voix_11;%Voix/Exp_11;Binôme_12;Nuance_12;Voix_12;%Voix/Exp_12;Binôme_13;Nuance_13;Voix_13;%Voix/Exp_13
92;14;Gennevilliers;35906;27860;8046;205;134;7707;M. Denis DATCHARRY;BC-COM;4030.0;52.29;Mme Patricia LAGARDE;BC-RN;911.0;11.82;Mme Carine BANSEDE;BC-LR;735.0;9.54;M. Richard MERRA;BC-ECO;696.0;9.03;Mme Sandrine HERTIG;BC-DVC;591.0;7.67;Mme Sophie GUISTHAU;BC-DVG;488.0;6.33;Mme Fabienne BOURGEOIS;BC-ECO;256.0;3.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;15;Issy-les-Moulineaux;44798;28339;16459;869;0;15590;M. Ludovic GUILCHER;BC-UDI;6864.0;44.03;Mme Valérie GIRAUD;BC-UGE;4566.0;29.29;M. Henri DE LA BROSSE;BC-DVD;2884.0;18.5;Mme Annie LAVENIER;BC-RN;1276.0;8.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;16;Levallois-Perret;43126;27937;15189;251;136;14802;Mme Agnès POTTIER-DUMAS;BC-LR;6915.0;46.72;Mme Frédérique COLLET;BC-UCD;4554.0;30.77;M. Jérémy MUSSILIER;BC-UGE;1928.0;13.03;M. Philippe COSTE;BC-RN;1405.0;9.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;17;Meudon;42982;26064;16918;300;149;16469;M. Denis LARGHERO;BC-UCD;9834.0;59.71;Mme Monique COUTEAUX;BC-DVG;5201.0;31.58;Mme Sarena HABIB;BC-RN;1434.0;8.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;18;Montrouge;45607;28381;17226;307;213;16706;M. Joaquim TIMOTEO;BC-UGE;4577.0;27.4;Mme Frédérique BASSOLI;BC-DVC;4305.0;25.77;Mme Sonia FIGUERES;BC-UG;3697.0;22.13;Mme Laure CAMUS;BC-REM;2318.0;13.88;Mme Agnès LAFITTE;BC-RN;1521.0;9.1;M. Jean-Luc LE DEVEHAT;BC-EXG;288.0;1.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;19;Nanterre-1;32107;23617;8490;171;116;8203;Mme Laureen GENTHON;BC-UG;3401.0;41.46;Mme Marie-Hélène DECIS-LARTIGAU;BC-DVD;1257.0;15.32;Mme Emmanuelle FOSSATI;BC-UGE;1166.0;14.21;M. Alain CHIALVO;BC-RN;917.0;11.18;Mme Samia BOUSSISSI-POULLARD;BC-UC;718.0;8.75;Mme Julie BARBAUX;BC-FI;648.0;7.9;M. José ELOUNDOU;BC-EXG;96.0;1.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;20;Nanterre-2;46277;32259;14018;647;62;13309;Mme Camille BEDIN;BC-UD;5587.0;41.98;Mme Mélanie BLANCHETOT;BC-UC;2271.0;17.06;M. Jérôme PELLERIN;BC-UG;2082.0;15.64;Mme Lise CORTES;BC-ECO;1523.0;11.44;Mme Dominique BOURDOULOUS;BC-RN;1447.0;10.87;Mme Céline AUGES;BC-EXG;273.0;2.05;M. Valéry BARNY;BC-DVG;126.0;0.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;21;Neuilly-sur-Seine;35850;22281;13569;137;56;13376;Mme Alexandra FOURCADE;BC-DVD;10276.0;76.82;M. Benoît AGUELON;BC-DVD;1099.0;8.22;Mme Dominique PREHU;BC-UGE;1046.0;7.82;Mme Myriam CELNIK;BC-RN;955.0;7.14;Mme Carole GALLOZZI;BC-DIV;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;22;Rueil-Malmaison;54715;35971;18744;399;137;18208;Mme Rita DEMBLON;BC-UCD;5501.0;30.21;M. Xavier GINOUX;BC-REM;4787.0;26.29;M. Michel LE ROY;BC-UGE;3060.0;16.81;M. Laurent CHARON;BC-DVC;2819.0;15.48;Mme Monique HENAULT;BC-RN;2041.0;11.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;23;Saint-Cloud;46928;28417;18511;526;42;17943;Mme Jeanne BECART;BC-UD;8866.0;49.41;M. Julien BOULANGER;BC-REM;3947.0;22.0;Mme Cloé MINARRO;BC-UGE;3238.0;18.05;Mme Nathalie GAUDE;BC-RN;1892.0;10.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;1;Aubervilliers;29926;22916;7010;139;92;6779;Mme Karine FRANCLET;BC-UD;2816.0;41.54;M. Anthony DAGUET;BC-UGE;1591.0;23.47;Mme Nabila DJEBBARI;BC-DVG;1049.0;15.47;M. Guillaume LESCAUT;BC-FI;734.0;10.83;Mme Fanny ABDI;BC-RN;419.0;6.18;Mme Kathleen BRUCE;BC-EXG;92.0;1.36;M. Slimane DIB;BC-DVD;78.0;1.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;2;Aulnay-sous-Bois;44775;33746;11029;348;165;10516;M. Frank CANNAROZZO;BC-LR;5439.0;51.72;Mme Adelaïde GANDJI;BC-UGE;2199.0;20.91;M. Stephane ABRAHAM;BC-RN;1207.0;11.48;Mme Claire CAZIN;BC-FI;758.0;7.21;M. Mohamed BOUNOUA;BC-DIV;708.0;6.73;Mme Sylvie GUY;BC-EXG;205.0;1.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;3;Bagnolet;48304;35123;13181;1187;180;11814;Mme Elodie GIRARDET;BC-UGE;6025.0;51.0;Mme Raquel GARRIDO;BC-UG;3021.0;25.57;M. Abel MOUBERI;BC-REM;1958.0;16.57;Mme Laurie JOURNO;BC-EXG;432.0;3.66;Mme Nao ARGOUSE;BC-DIV;378.0;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;4;Le Blanc-Mesnil;30063;22958;7105;283;144;6678;M. Vijay MONANY;BC-LR;3633.0;54.4;M. Fabien GAY;BC-UGE;1511.0;22.63;Mme Christine COMAYRAS;BC-DVD;503.0;7.53;Mme Sevinc BALCI;BC-DIV;491.0;7.35;M. Sophiane CORSOIS;BC-DIV;434.0;6.5;M. Loïc BONHOMME;BC-EXG;106.0;1.59;Mme Marylène - Monique BOCQUILLON;BC-DIV;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;5;Bobigny;42194;33560;8634;304;147;8183;Mme Pascale LABBE;BC-UGE;4245.0;51.88;Mme Ourida ALLALI;BC-UDI;1707.0;20.86;Mme Renée JOLY;BC-RN;1033.0;12.62;Mme Chehineze HERABI;BC-FI;923.0;11.28;Mme Cécile ODOYER;BC-EXG;275.0;3.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;6;Bondy;38123;29732;8391;244;145;8002;M. Philippe DALLIER;BC-LR;3432.0;42.89;Mme Lynda CHEFAÏ;BC-UGE;2340.0;29.24;M. Eric KOZELKO;BC-RN;1239.0;15.48;Mme Lynda AGUENI;BC-FI;991.0;12.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;7;La Courneuve;27660;20648;7012;149;113;6750;Mme Zaïnaba SAID ANZUM;BC-UGE;2943.0;43.6;M. Aly DIOUARA;BC-DVG;1357.0;20.1;Mme Marie-Nella HIERSO;BC-DVD;946.0;14.01;Mme Christine BENAUT;BC-RN;755.0;11.19;M. Jeroen ATPUTHARAJAH;BC-UG;749.0;11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;8;Drancy;31115;23088;8027;226;114;7687;M. Hamid CHABANI;BC-UDI;4478.0;58.25;M. Lotfi BEN YEDDER;BC-UGE;1655.0;21.53;Mme Katarina KATANIC;BC-RN;1165.0;15.16;Mme Elisa CARCILLO;BC-UCD;389.0;5.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;9;Epinay-sur-Seine;28592;22898;5694;181;161;5352;M. Michel FOURCADE;BC-UGE;2223.0;41.54;M. Farid SAIDANI;BC-UDI;1184.0;22.12;M. Farid AID;BC-COM;1182.0;22.09;M. Omar Nkrumah PENAQUE;BC-DIV;763.0;14.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;10;Gagny;40870;30302;10568;490;237;9841;M. Rolin CRANOLY;BC-LR;6215.0;63.15;Mme Elisabeth POCHON;BC-UGE;2803.0;28.48;M. Arnaud BAZILLAIS;BC-FI;823.0;8.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;11;Livry-Gargan;33802;26979;6823;145;109;6569;M. Pierre-Yves MARTIN;BC-UD;2403.0;36.58;M. Jean-François PERIER;BC-RN;1331.0;20.26;M. Soufiane EL MOUNAFIS;BC-UGE;1294.0;19.7;M. Michel METENIER;BC-DVG;745.0;11.34;Mme Linda KERDOUCHE-ZEGGA;BC-DVD;665.0;10.12;Mme Sophie CICERO;BC-EXG;131.0;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;12;Montreuil-1;47887;35202;12685;499;74;12112;M. Frédéric MOLOSSI;BC-UGE;4712.0;38.9;M. Claudio CALFUQUIR;BC-FI;1961.0;16.19;Mme Murielle MAZE;BC-UCD;1318.0;10.88;Mme Alice GOURPIL;BC-RN;1212.0;10.01;M. Xavier MONTARON;BC-UCG;1193.0;9.85;Mme Katia DA COSTA;BC-DVD;958.0;7.91;M. Cheikh MAMADOU SY;BC-DIV;485.0;4.0;M. Kevin BIRONNEAU;BC-EXG;273.0;2.25;;;;;;;;;;;;;;;;;;;;;;;;
93;13;Montreuil-2;34545;24784;9761;350;138;9273;M. Belaïde BEDREDDINE;BC-UGE;5079.0;54.77;Mme Agathe LESCURE;BC-DVG;2032.0;21.91;M. Julien GUILLOT;BC-UCD;1742.0;18.79;M. Patrice FAUCHEUX;BC-EXG;420.0;4.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;14;Noisy-le-Grand;41530;30654;10876;247;147;10482;M. Emmanuel CONSTANT;BC-UGE;3504.0;33.43;M. Eric ALLEMON;BC-UD;3148.0;30.03;M. Bruno CORGNE;BC-DVC;1322.0;12.61;Mme Marie SAVANIAN;BC-RN;1243.0;11.86;M. Patrice ANATO;BC-REM;447.0;4.26;Mme Marlène CHEBLI;BC-DIV;360.0;3.43;M. Maxence BUTTEY;BC-DIV;261.0;2.49;Mme Geneviève ENAUD;BC-EXG;197.0;1.88;;;;;;;;;;;;;;;;;;;;;;;;
93;15;Pantin;34774;24331;10443;185;152;10106;Mme Nadia AZOUG;BC-UGE;4099.0;40.56;Mme Nadège ABOMANGOLI;BC-UG;2394.0;23.69;Mme Sandrine FEUILLET;BC-DIV;985.0;9.75;Mme Sarah NACCACHE-PEREZ;BC-UC;945.0;9.35;M. Fernand-Paul BERTHENET;BC-UD;878.0;8.69;Mme Véronique ANDRIOT;BC-RN;731.0;7.23;Mme Nathalie CROCQUET;BC-DVG;74.0;0.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;16;Saint-Denis-1;27285;21204;6081;240;106;5735;M. Corentin DUPREY;BC-UGE;2352.0;41.01;M. Bally BAGAYOKO;BC-UG;2241.0;39.08;Mme Anaïs BROOD;BC-UC;598.0;10.43;Mme Adeline ASSOGBA;BC-UDI;544.0;9.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;17;Saint-Denis-2;36837;29670;7167;352;76;6739;Mme Silvia CAPANEMA;BC-UG;2971.0;44.09;Mme Katy BONTINCK;BC-UGE;1310.0;19.44;M. Bakary SOUKOUNA;BC-DVG;768.0;11.4;M. Claude PINSON;BC-RN;755.0;11.2;Mme Yvonne MAUGUIN;BC-REM;470.0;6.97;M. Tedj-Eddine BOUAICHE;BC-UD;465.0;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;18;Saint-Ouen-sur-Seine;44121;32697;11424;279;196;10949;M. Karim BOUAMRANE;BC-UGE;6178.0;56.43;M. William DELANNOY;BC-UD;3114.0;28.44;Mme Cendrine BOULAIN;BC-RN;834.0;7.62;M. Mohamed-Jamil ABID;BC-DVG;547.0;5.0;M. Marc-Antoine AUTHIER;BC-DVC;276.0;2.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;19;Sevran;42145;33519;8626;257;156;8213;M. Stéphane BLANCHET;BC-UGE;3448.0;41.98;M. Philippe GEFFROY;BC-LR;2289.0;27.87;M. Abdelkader ARRAHMANE;BC-DVG;1051.0;12.8;M. Luc COLOMAS;BC-RN;1008.0;12.27;M. Fabrice SCAGNI;BC-REM;417.0;5.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;20;Tremblay-en-France;41524;32443;9081;260;138;8683;Mme Dominique DELLAC;BC-UGE;3360.0;38.7;Mme Lynda AIT MESGHAT;BC-UD;3057.0;35.21;Mme Natacha FERREIRA;BC-RN;1913.0;22.03;Mme Micheline GUILLEMETTE;BC-EXG;353.0;4.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;21;Villemomble;38504;27055;11449;227;110;11112;M. Jean-Michel BLUTEAU;BC-DVD;3264.0;29.37;Mme Delphine MEHALLEL;BC-UGE;2922.0;26.3;Mme Sonia BEAUFREMEZ;BC-DVD;2394.0;21.54;Mme Murielle BIROLINI;BC-RN;1712.0;15.41;M. Joffrey DEMANGEL;BC-UG;820.0;7.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;Alfortville;23736;16681;7055;238;194;6623;M. Mohamed CHIKOUCHE;BC-SOC;2693.0;40.66;Mme France BERNICHI;BC-ECO;1155.0;17.44;M. Arsen MINASYAN;BC-UD;1102.0;16.64;M. Vincent MULIER;BC-UC;848.0;12.8;Mme Armelle NAMY;BC-DVG;825.0;12.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;2;Cachan;29318;19928;9390;389;60;8941;M. Samuel BESNARD;BC-UGE;3327.0;37.21;Mme Annie-Claire AULIARD;BC-UCG;1996.0;22.32;Mme Carine DELAHAIE;BC-COM;1535.0;17.17;Mme Syndie DEBARRE;BC-LR;954.0;10.67;M. David DRAY;BC-RN;900.0;10.07;Mme Nicole FLORENCE;BC-EXG;229.0;2.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;3;Champigny-sur-Marne-1;28798;20337;8461;116;59;8286;M. Michel DUVAUDIER;BC-DVD;3722.0;44.92;M. Christian FAVIER;BC-UG;3557.0;42.93;Mme Sylvie BERGEREAU;BC-RN;632.0;7.63;Mme Nouhad PROBST-EL HAFNI;BC-DVC;375.0;4.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;4;Champigny-sur-Marne-2;24801;19004;5797;103;86;5608;M. Jean-Pierre BARNAUD;BC-UCD;1754.0;31.28;M. Alain AUDHÉON;BC-UGE;1400.0;24.96;Mme Orianne LOUAIL;BC-UC;834.0;14.87;Mme Marie-France CHADEYRON;BC-RN;750.0;13.37;Mme Pauline GUILLAUME PENNACCHI;BC-UGE;601.0;10.72;Mme Martine DUPOND;BC-DIV;132.0;2.35;Mme Marie PERRU;BC-RDG;76.0;1.36;Mme Maria Bégonia CHAMBONNET;BC-EXG;61.0;1.09;;;;;;;;;;;;;;;;;;;;;;;;
94;5;Charenton-le-Pont;41338;27554;13784;209;124;13451;Mme Chantal DURAND;BC-LR;6223.0;46.26;M. Jean-Maurice DENIS;BC-ECO;2328.0;17.31;Mme Tiffany FARLEY;BC-UG;2161.0;16.07;Mme Samia CAMARA;BC-REM;1858.0;13.81;M. Eric BLANCHE;BC-EXD;881.0;6.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;6;Choisy-le-Roi;28564;21249;7315;170;85;7060;Mme Kristell NIASME;BC-LR;2785.0;39.45;M. Robin ALBERT;BC-COM;2702.0;38.27;M. Antoine GHAYE;BC-RN;821.0;11.63;Mme Amandine MACKAKO;BC-REM;590.0;8.36;M. Yves PERYAGH;BC-DVD;162.0;2.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;7;Créteil-1;21930;16678;5252;224;136;4892;M. Antoine PELISSOLO;BC-SOC;1555.0;31.79;Mme Aurore MOUTOMÉ;BC-DVC;1103.0;22.55;M. Abdoulbar DJAFFAR;BC-ECO;792.0;16.19;Mme Imane IDRISSI;BC-UCG;788.0;16.11;M. Xavier CHEMLA;BC-FI;459.0;9.38;Mme Martine DAMIEN;BC-EXG;195.0;3.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;8;Créteil-2;23193;17452;5741;240;119;5382;M. Bruno HELIN;BC-UG;1734.0;32.22;Mme Gabriela DREVENAKOVA;BC-LR;1253.0;23.28;M. Mehmet CEYLAN;BC-REM;991.0;18.41;Mme Sylvie ANÉ;BC-ECO;944.0;17.54;Mme Marie-Noëlle BERTRAND;BC-FI;460.0;8.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;9;Fontenay-sous-Bois;38973;26432;12541;312;155;12074;M. Franck MORA;BC-COM;4266.0;35.33;M. Gautier BRODEO;BC-UD;3272.0;27.1;Mme Agnès COLONVAL;BC-ECO;2692.0;22.3;Mme Chantal CAZALS;BC-REM;1844.0;15.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;10;L'Haÿ-les-Roses;33606;23209;10397;213;125;10059;M. Sophian MOUALHI;BC-UGE;4099.0;40.75;M. Antoine MADELIN;BC-UD;3969.0;39.46;M. Stéphane AUBERGEON;BC-REM;1099.0;10.93;Mme Régine BOURGAREL;BC-RN;892.0;8.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;11;Ivry-sur-Seine;28802;19748;9054;155;139;8760;M. Nicolas BESCOND;BC-COM;3406.0;38.88;Mme Sabrina SEBAIHI;BC-ECO;1484.0;16.94;Mme Sandrine BERNARD;BC-SOC;1147.0;13.09;M. Sébastien BOUILLAUD;BC-LR;1134.0;12.95;Mme Wenqi CUI;BC-RN;805.0;9.19;Mme Sheerazed BOULKROUN;BC-REM;784.0;8.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;12;Le Kremlin-Bicêtre;24142;16832;7310;136;93;7081;Mme Fatiha AGGOUNE;BC-UG;2468.0;34.85;M. Kamel BOUFRAINE;BC-ECO;1312.0;18.53;Mme Nadia CHIBOUB;BC-DVC;1300.0;18.36;M. Benoît CRESPIN;BC-DVD;844.0;11.92;M. Patrick GODET;BC-RN;683.0;9.65;M. Jean-François BANBUCK;BC-DVG;388.0;5.48;M. Laïd HADJIDJ;BC-DVG;86.0;1.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;13;Maisons-Alfort;36350;23013;13337;196;151;12990;M. Olivier CAPITANIO;BC-LR;8744.0;67.31;M. Bernard BOUCHÉ;BC-ECO;1411.0;10.86;M. Alexandre CERCEY;BC-COM;956.0;7.36;M. Etienne BARD;BC-SOC;937.0;7.21;M. Thomas MAUBERT;BC-UC;765.0;5.89;Mme Vanessa LANTERI;BC-EXG;177.0;1.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;14;Nogent-sur-Marne;44706;30502;14204;214;104;13886;M. Paul BAZIN;BC-LR;5321.0;38.32;M. Matthieu MORIAMEZ;BC-UGE;4096.0;29.5;M. Marc BONIFACE;BC-UC;2547.0;18.34;Mme Isabelle HUGUENIN-RICHARD;BC-RN;1676.0;12.07;Mme Coraline CORNU;BC-DVC;246.0;1.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;15;Orly;25860;18335;7525;187;57;7281;M. Didier GONZALES;BC-UD;2876.0;39.5;M. Daniel GUÉRIN;BC-DVG;2792.0;38.35;Mme Adji TOURE;BC-UG;849.0;11.66;M. Alain CONCLOIS;BC-RN;764.0;10.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;16;Plateau briard;37598;27008;10590;295;151;10144;Mme Karine BASTIER;BC-DVD;3915.0;38.59;M. Laurent JOLLY;BC-RN;2239.0;22.07;Mme Myriam LAMBERT;BC-UG;1361.0;13.42;Mme Marie BELPOIS;BC-ECO;1340.0;13.21;Mme Cécile MARCHETTI;BC-SOC;1103.0;10.87;Mme Katherine TERNET;BC-EXG;186.0;1.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;17;Saint-Maur-des-Fossés-1;40365;26400;13965;157;96;13712;Mme Laurence COULON;BC-LR;5627.0;41.04;M. Téo FAURE;BC-UGE;2459.0;17.93;M. Pierre JARROSSAY;BC-UCG;2171.0;15.83;Mme Annie DUBERNARD;BC-RN;1566.0;11.42;Mme Claudine CLERBOUT;BC-DVG;1013.0;7.39;M. Jean-Louis BARTHÉLEMY;BC-SOC;876.0;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;18;Saint-Maur-des-Fossés-2;41201;28720;12481;228;121;12132;M. Jean-Daniel AMSLER;BC-LR;4583.0;37.78;M. Denis ÖZTORUN;BC-UGE;4110.0;33.88;Mme Lucie ASTIC;BC-UC;1933.0;15.93;M. Jean-Pierre CASSOU;BC-RN;1506.0;12.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;19;Thiais;31876;22390;9486;342;144;9000;Mme Patricia KORCHEF-LAMBERT;BC-LR;4134.0;45.93;Mme Laurence LE SOUFFACHÉ;BC-UGE;3046.0;33.84;M. Yacine LADJICI;BC-UC;1820.0;20.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;20;Villejuif;30052;20910;9142;120;109;8913;M. Pierre GARZON;BC-COM;3451.0;38.72;Mme Christel ESCLANGON;BC-UC;3202.0;35.93;M. Pierre BOUGET;BC-UGE;1599.0;17.94;M. Pierre FOUCHARD;BC-RN;661.0;7.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;21;Villeneuve-Saint-Georges;25538;19607;5931;111;99;5721;Mme Françoise LECOUFLE;BC-LR;2712.0;47.4;Mme Krystel CALVIER;BC-UG;1562.0;27.3;Mme Catherine CHAPUT;BC-RN;780.0;13.63;M. Guillaume AHIZI-ELLIAM;BC-UGE;667.0;11.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;22;Villiers-sur-Marne;38553;27028;11525;304;81;11140;M. Jacques Alain BENISTI;BC-UCD;3541.0;31.79;M. Alexis MARECHAL;BC-UC;2508.0;22.51;Mme Elise DEHAUDT;BC-UGE;2077.0;18.64;Mme Grace MARTINOT;BC-RN;1643.0;14.75;M. Jérémy LEGROS;BC-DVG;1371.0;12.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;23;Vincennes;41201;26125;15076;231;140;14705;Mme Odile SEGURET;BC-UD;5847.0;39.76;Mme Anne-Françoise GABRIELLI;BC-ECO;2469.0;16.79;M. Damien CAPARROS;BC-UC;2330.0;15.84;M. David DAWOOD;BC-DVG;2186.0;14.87;M. Gauthier DELMAS;BC-RN;747.0;5.08;Mme Amina BOUATLAOUI DEHBI;BC-ECO;606.0;4.12;M. Luc ALONSO;BC-DVC;520.0;3.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;24;Vitry-sur-Seine-1;23289;17524;5765;149;84;5532;M. Jean-Claude KENNEDY;BC-COM;1358.0;24.55;M. Frédéric BOURDON;BC-ECO;1314.0;23.75;Mme Lauranne ESSEUL;BC-COM;1196.0;21.62;M. Alain AFFLATET;BC-DVD;1112.0;20.1;Mme Bernadette HERAULT;BC-UCD;552.0;9.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;25;Vitry-sur-Seine-2;22272;17733;4539;115;100;4324;Mme Evelyne RABARDEL;BC-COM;1449.0;33.51;M. Shamime ATTAR;BC-UG;784.0;18.13;Mme Laurence DEXAVARY;BC-ECO;783.0;18.11;M. Mamedi DIARRA;BC-DVD;616.0;14.25;Mme Yassia SOUIH;BC-RN;578.0;13.37;M. Frédéric DORLÉAC;BC-EXG;114.0;2.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;1;Argenteuil-1;37250;27205;10045;209;115;9721;Mme Malika AHRES;BC-LR;3212.0;33.04;Mme Célia JACQUET - LÉGER;BC-UCD;2107.0;21.67;Mme Catherine DAVID;BC-UGE;1734.0;17.84;M. Jean-Baptiste MARLY;BC-RN;1587.0;16.33;M. Gilles HEURFIN;BC-UG;1081.0;11.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;Argenteuil-2;29501;23441;6060;201;115;5744;M. Pascal BERTOLINI;BC-UGE;1314.0;22.88;Mme Carine GONÇALVES;BC-DVD;1074.0;18.7;M. Maxime DRUINAUD;BC-UG;961.0;16.73;M. Alain GALLET;BC-RN;945.0;16.45;Mme Fawzia ABID-BENALI;BC-REM;686.0;11.94;M. Abdelkader HAMIDA;BC-RDG;472.0;8.22;M. Franck DEBEAUD;BC-DIV;292.0;5.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;3;Argenteuil-3;30881;24693;6188;273;142;5773;M. Nicolas BOUGEARD;BC-SOC;2135.0;36.98;Mme Camille GICQUEL;BC-DVD;1635.0;28.32;M. Schemsdine HAROUCH;BC-EXG;1070.0;18.53;Mme Fatima LAFHAL;BC-REM;545.0;9.44;M. Lahacene ADALOU;BC-DIV;216.0;3.74;M. Chekib BENCHIKH-LEHOCINE;BC-UC;172.0;2.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;4;Cergy-1;34516;26927;7589;197;77;7315;M. Mickaël DECLERCK;BC-LR;1907.0;26.07;M. Eric NICOLLET;BC-UG;1558.0;21.3;Mme Lydie BRACONNIER;BC-RN;1214.0;16.6;Mme Reine KOUETE;BC-REM;886.0;12.11;M. Henri LEBLANC;BC-DIV;847.0;11.58;M. Augustin BELLOC;BC-DVG;748.0;10.23;M. Matthieu BINET;BC-EXG;103.0;1.41;M. Jean-Marc BERTHOUMIEU;BC-RDG;52.0;0.71;;;;;;;;;;;;;;;;;;;;;;;;
95;5;Cergy-2;32887;23893;8994;209;86;8699;Mme Edwina ETORÉ-MANIKA;BC-LR;3190.0;36.67;M. Hervé FLORCZAK;BC-DVC;1829.0;21.03;Mme Élina CORVIN;BC-UGE;1681.0;19.32;M. Didier AMELA;BC-RN;1262.0;14.51;M. Nadir GAGUI;BC-DVG;672.0;7.73;Mme Laura BONUCCI;BC-EXG;65.0;0.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
